id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-001708,SIN-00486,Factura taller,False,True,2026-03-06,False,Sin observaciones
DOC-001709,SIN-00486,Informe perito,False,True,2026-03-07,False,Sin observaciones
DOC-001710,SIN-00487,Cedula asegurado,False,False,2024-10-15,True,Fecha previa al evento detectada
DOC-001711,SIN-00487,Factura taller,False,False,2024-10-14,True,Fecha previa al evento detectada
DOC-001712,SIN-00487,Foto evidencia,False,False,2024-10-14,True,Fecha previa al evento detectada
DOC-001713,SIN-00487,Informe perito,False,False,2024-10-16,True,Fecha previa al evento detectada
DOC-001714,SIN-00488,Cedula asegurado,True,True,2024-12-09,False,Sin observaciones
DOC-001715,SIN-00488,Foto evidencia,True,True,2024-12-08,False,Sin observaciones
DOC-001716,SIN-00488,Informe perito,True,True,2024-12-09,False,Sin observaciones
DOC-001717,SIN-00488,Factura taller,True,True,2024-12-12,False,Sin observaciones
DOC-001718,SIN-00488,Denuncia policial,True,True,2024-12-12,False,Sin observaciones
DOC-001719,SIN-00489,Foto evidencia,True,True,2025-02-09,False,Sin observaciones
DOC-001720,SIN-00489,Factura taller,True,True,2025-02-13,False,Sin observaciones
DOC-001721,SIN-00489,Informe perito,True,True,2025-02-10,False,Sin observaciones
DOC-001722,SIN-00489,Denuncia policial,True,True,2025-02-09,False,Sin observaciones
DOC-001723,SIN-00489,Cedula asegurado,True,True,2025-02-14,False,Sin observaciones
DOC-001724,SIN-00490,Informe perito,False,True,2025-06-21,False,Sin observaciones
DOC-001725,SIN-00490,Foto evidencia,False,True,2025-06-19,False,Sin observaciones
DOC-001726,SIN-00490,Denuncia policial,False,True,2025-06-19,False,Sin observaciones
DOC-001727,SIN-00491,Foto evidencia,True,True,2026-09-16,False,Sin observaciones
DOC-001728,SIN-00491,Factura taller,True,True,2026-09-19,False,Sin observaciones
DOC-001729,SIN-00491,Informe perito,True,True,2026-09-19,False,Sin observaciones
DOC-001730,SIN-00492,Factura taller,False,True,2024-06-22,False,Sin observaciones
DOC-001731,SIN-00492,Denuncia policial,False,True,2024-06-23,False,Sin observaciones
DOC-001732,SIN-00493,Informe perito,True,True,2026-07-09,False,Sin observaciones
DOC-001733,SIN-00493,Denuncia policial,True,True,2026-07-10,False,Sin observaciones
DOC-001734,SIN-00494,Cedula asegurado,False,True,2025-01-16,False,Sin observaciones
DOC-001735,SIN-00494,Foto evidencia,False,True,2025-01-17,False,Sin observaciones
DOC-001736,SIN-00495,Foto evidencia,True,True,2027-03-18,False,Sin observaciones
DOC-001737,SIN-00495,Denuncia policial,True,True,2027-03-23,False,Sin observaciones
DOC-001738,SIN-00496,Factura taller,True,True,2026-11-21,False,Sin observaciones
DOC-001739,SIN-00496,Cedula asegurado,True,True,2026-11-21,False,Sin observaciones
DOC-001740,SIN-00497,Informe perito,True,True,2026-04-30,False,Sin observaciones
DOC-001741,SIN-00497,Denuncia policial,True,True,2026-04-26,False,Sin observaciones
DOC-001742,SIN-00497,Cedula asegurado,True,True,2026-04-25,False,Sin observaciones
DOC-001743,SIN-00497,Factura taller,True,True,2026-04-29,False,Sin observaciones
DOC-001744,SIN-00498,Denuncia policial,True,True,2026-04-22,False,Sin observaciones
DOC-001745,SIN-00498,Informe perito,True,True,2026-04-21,False,Sin observaciones
DOC-001746,SIN-00498,Cedula asegurado,True,True,2026-04-22,False,Sin observaciones
DOC-001747,SIN-00498,Foto evidencia,True,True,2026-04-23,False,Sin observaciones
DOC-001748,SIN-00499,Informe perito,True,True,2025-10-19,False,Sin observaciones
DOC-001749,SIN-00499,Cedula asegurado,True,True,2025-10-17,False,Sin observaciones
DOC-001750,SIN-00499,Factura taller,True,True,2025-10-19,False,Sin observaciones
DOC-001751,SIN-00499,Foto evidencia,True,True,2025-10-14,False,Sin observaciones
DOC-001752,SIN-00499,Denuncia policial,True,True,2025-10-14,False,Sin observaciones
DOC-001753,SIN-00500,Cedula asegurado,True,True,2025-01-23,False,Sin observaciones
DOC-001754,SIN-00500,Denuncia policial,True,True,2025-01-18,False,Sin observaciones
DOC-001755,SIN-00501,Foto evidencia,True,True,2025-11-01,False,Sin observaciones
DOC-001756,SIN-00501,Factura taller,True,True,2025-11-03,False,Sin observaciones
DOC-001757,SIN-00502,Foto evidencia,True,True,2026-03-04,False,Sin observaciones
DOC-001758,SIN-00502,Denuncia policial,True,True,2026-03-06,False,Sin observaciones
DOC-001759,SIN-00502,Factura taller,True,True,2026-03-06,False,Sin observaciones
DOC-001760,SIN-00503,Factura taller,True,True,2026-03-11,False,Sin observaciones
DOC-001761,SIN-00503,Informe perito,True,True,2026-03-12,False,Sin observaciones
DOC-001762,SIN-00503,Cedula asegurado,True,True,2026-03-11,False,Sin observaciones
DOC-001763,SIN-00503,Denuncia policial,True,True,2026-03-12,False,Sin observaciones
DOC-001764,SIN-00503,Foto evidencia,True,True,2026-03-15,False,Sin observaciones
DOC-001765,SIN-00504,Cedula asegurado,True,True,2024-12-04,False,Sin observaciones
DOC-001766,SIN-00504,Denuncia policial,True,True,2024-12-07,False,Sin observaciones
DOC-001767,SIN-00504,Factura taller,True,True,2024-12-08,False,Sin observaciones
DOC-001768,SIN-00504,Informe perito,True,True,2024-12-03,False,Sin observaciones
DOC-001769,SIN-00505,Denuncia policial,True,True,2026-04-17,False,Sin observaciones
DOC-001770,SIN-00505,Informe perito,True,True,2026-04-18,False,Sin observaciones
DOC-001771,SIN-00505,Cedula asegurado,True,True,2026-04-21,False,Sin observaciones
DOC-001772,SIN-00505,Factura taller,True,True,2026-04-21,False,Sin observaciones
DOC-001773,SIN-00505,Foto evidencia,True,True,2026-04-20,False,Sin observaciones
DOC-001774,SIN-00506,Foto evidencia,True,True,2024-07-07,False,Sin observaciones
DOC-001775,SIN-00506,Cedula asegurado,True,True,2024-07-11,False,Sin observaciones
DOC-001776,SIN-00506,Informe perito,True,True,2024-07-08,False,Sin observaciones
DOC-001777,SIN-00507,Informe perito,True,True,2024-08-07,False,Sin observaciones
DOC-001778,SIN-00507,Cedula asegurado,True,True,2024-08-04,False,Sin observaciones
DOC-001779,SIN-00507,Foto evidencia,True,True,2024-08-07,False,Sin observaciones
DOC-001780,SIN-00508,Informe perito,True,True,2026-06-17,False,Sin observaciones
DOC-001781,SIN-00508,Denuncia policial,True,True,2026-06-19,False,Sin observaciones
DOC-001782,SIN-00508,Cedula asegurado,True,True,2026-06-17,False,Sin observaciones
DOC-001783,SIN-00508,Foto evidencia,True,True,2026-06-16,False,Sin observaciones
DOC-001784,SIN-00508,Factura taller,True,True,2026-06-20,False,Sin observaciones
DOC-001785,SIN-00509,Factura taller,False,True,2024-06-09,False,Sin observaciones
DOC-001786,SIN-00509,Cedula asegurado,False,False,2024-06-11,True,Fecha previa al evento detectada
DOC-001787,SIN-00510,Factura taller,True,True,2026-08-11,False,Sin observaciones
DOC-001788,SIN-00510,Denuncia policial,True,True,2026-08-14,False,Sin observaciones
DOC-001789,SIN-00510,Foto evidencia,True,True,2026-08-14,False,Sin observaciones
DOC-001790,SIN-00510,Cedula asegurado,True,True,2026-08-14,False,Sin observaciones
DOC-001791,SIN-00510,Informe perito,True,True,2026-08-11,False,Sin observaciones
DOC-001792,SIN-00511,Denuncia policial,False,True,2025-05-11,False,Sin observaciones
DOC-001793,SIN-00511,Informe perito,False,False,2025-05-10,True,Fecha previa al evento detectada
DOC-001794,SIN-00511,Foto evidencia,False,True,2025-05-08,False,Sin observaciones
DOC-001795,SIN-00511,Cedula asegurado,False,False,2025-05-09,True,Fecha previa al evento detectada
DOC-001796,SIN-00512,Foto evidencia,True,True,2026-03-06,False,Sin observaciones
DOC-001797,SIN-00512,Factura taller,True,True,2026-03-02,False,Sin observaciones
DOC-001798,SIN-00512,Denuncia policial,True,True,2026-03-04,False,Sin observaciones
DOC-001799,SIN-00512,Cedula asegurado,True,True,2026-03-04,False,Sin observaciones
DOC-001800,SIN-00513,Denuncia policial,False,True,2024-07-01,False,Sin observaciones
DOC-001801,SIN-00513,Foto evidencia,False,True,2024-06-30,False,Sin observaciones
DOC-001802,SIN-00513,Informe perito,False,True,2024-06-30,False,Sin observaciones
DOC-001803,SIN-00513,Factura taller,False,True,2024-06-30,False,Sin observaciones
DOC-001804,SIN-00514,Cedula asegurado,False,True,2025-05-26,False,Sin observaciones
DOC-001805,SIN-00514,Denuncia policial,False,True,2025-05-27,False,Sin observaciones
DOC-001806,SIN-00514,Factura taller,False,True,2025-05-27,False,Sin observaciones
DOC-001807,SIN-00514,Foto evidencia,False,False,2025-05-26,True,Fecha previa al evento detectada
DOC-001808,SIN-00514,Informe perito,False,True,2025-05-26,False,Sin observaciones
DOC-001809,SIN-00515,Informe perito,False,True,2025-12-14,False,Sin observaciones
DOC-001810,SIN-00515,Cedula asegurado,False,True,2025-12-13,False,Sin observaciones
DOC-001811,SIN-00515,Foto evidencia,False,False,2025-12-12,True,Fecha previa al evento detectada
DOC-001812,SIN-00515,Denuncia policial,False,False,2025-12-15,True,Fecha previa al evento detectada
DOC-001813,SIN-00516,Cedula asegurado,False,True,2025-02-02,False,Sin observaciones
DOC-001814,SIN-00516,Factura taller,False,True,2025-01-29,False,Sin observaciones
DOC-001815,SIN-00516,Denuncia policial,False,True,2025-02-03,False,Sin observaciones
DOC-001816,SIN-00516,Informe perito,False,True,2025-01-31,False,Sin observaciones
DOC-001817,SIN-00516,Foto evidencia,False,True,2025-01-30,False,Sin observaciones
DOC-001818,SIN-00517,Factura taller,False,True,2025-08-22,False,Sin observaciones
DOC-001819,SIN-00517,Foto evidencia,False,False,2025-08-21,True,Fecha previa al evento detectada
DOC-001820,SIN-00517,Denuncia policial,False,False,2025-08-21,True,Fecha previa al evento detectada
DOC-001821,SIN-00517,Informe perito,False,False,2025-08-20,True,Fecha previa al evento detectada
DOC-001822,SIN-00517,Cedula asegurado,False,True,2025-08-23,False,Sin observaciones
DOC-001823,SIN-00518,Denuncia policial,True,True,2027-02-17,False,Sin observaciones
DOC-001824,SIN-00518,Informe perito,True,True,2027-02-16,False,Sin observaciones
DOC-001825,SIN-00518,Cedula asegurado,True,True,2027-02-19,False,Sin observaciones
DOC-001826,SIN-00519,Foto evidencia,True,True,2025-01-23,False,Sin observaciones
DOC-001827,SIN-00519,Factura taller,True,True,2025-01-22,False,Sin observaciones
DOC-001828,SIN-00519,Informe perito,True,True,2025-01-26,False,Sin observaciones
DOC-001829,SIN-00519,Denuncia policial,True,True,2025-01-27,False,Sin observaciones
DOC-001830,SIN-00520,Factura taller,False,True,2025-08-27,False,Sin observaciones
DOC-001831,SIN-00520,Denuncia policial,False,True,2025-08-23,False,Sin observaciones
DOC-001832,SIN-00520,Cedula asegurado,False,True,2025-08-22,False,Sin observaciones
DOC-001833,SIN-00521,Denuncia policial,True,True,2025-08-10,False,Sin observaciones
DOC-001834,SIN-00521,Informe perito,True,True,2025-08-09,False,Sin observaciones
DOC-001835,SIN-00522,Cedula asegurado,True,True,2025-07-01,False,Sin observaciones
DOC-001836,SIN-00522,Factura taller,True,True,2025-07-02,False,Sin observaciones
DOC-001837,SIN-00522,Denuncia policial,True,True,2025-07-03,False,Sin observaciones
DOC-001838,SIN-00523,Cedula asegurado,True,True,2026-03-13,False,Sin observaciones
DOC-001839,SIN-00523,Foto evidencia,True,True,2026-03-11,False,Sin observaciones
DOC-001840,SIN-00523,Informe perito,True,True,2026-03-11,False,Sin observaciones
DOC-001841,SIN-00523,Denuncia policial,True,True,2026-03-14,False,Sin observaciones
DOC-001842,SIN-00523,Factura taller,True,True,2026-03-12,False,Sin observaciones
DOC-001843,SIN-00524,Foto evidencia,True,True,2025-06-07,False,Sin observaciones
DOC-001844,SIN-00524,Informe perito,True,True,2025-06-02,False,Sin observaciones
DOC-001845,SIN-00524,Cedula asegurado,True,True,2025-06-07,False,Sin observaciones
DOC-001846,SIN-00524,Factura taller,True,True,2025-06-06,False,Sin observaciones
DOC-001847,SIN-00524,Denuncia policial,True,True,2025-06-05,False,Sin observaciones
DOC-001848,SIN-00525,Factura taller,True,True,2025-07-01,False,Sin observaciones
DOC-001849,SIN-00525,Cedula asegurado,True,True,2025-07-02,False,Sin observaciones
DOC-001850,SIN-00525,Informe perito,True,True,2025-07-01,False,Sin observaciones
DOC-001851,SIN-00525,Denuncia policial,True,True,2025-07-02,False,Sin observaciones
DOC-001852,SIN-00526,Cedula asegurado,True,True,2025-06-17,False,Sin observaciones
DOC-001853,SIN-00526,Informe perito,True,True,2025-06-19,False,Sin observaciones
DOC-001854,SIN-00526,Foto evidencia,True,True,2025-06-18,False,Sin observaciones
DOC-001855,SIN-00527,Factura taller,True,True,2025-11-18,False,Sin observaciones
DOC-001856,SIN-00527,Denuncia policial,True,True,2025-11-17,False,Sin observaciones
DOC-001857,SIN-00528,Factura taller,False,True,2026-05-20,False,Sin observaciones
DOC-001858,SIN-00528,Denuncia policial,False,True,2026-05-21,False,Sin observaciones
DOC-001859,SIN-00528,Foto evidencia,False,True,2026-05-25,False,Sin observaciones
DOC-001860,SIN-00528,Cedula asegurado,False,True,2026-05-20,False,Sin observaciones
DOC-001861,SIN-00529,Informe perito,True,True,2024-11-25,False,Sin observaciones
DOC-001862,SIN-00529,Denuncia policial,True,True,2024-11-26,False,Sin observaciones
DOC-001863,SIN-00529,Foto evidencia,True,True,2024-11-24,False,Sin observaciones
DOC-001864,SIN-00530,Cedula asegurado,True,True,2025-09-17,False,Sin observaciones
DOC-001865,SIN-00530,Denuncia policial,True,True,2025-09-19,False,Sin observaciones
DOC-001866,SIN-00530,Foto evidencia,True,True,2025-09-19,False,Sin observaciones
DOC-001867,SIN-00530,Factura taller,True,True,2025-09-15,False,Sin observaciones
DOC-001868,SIN-00530,Informe perito,True,True,2025-09-17,False,Sin observaciones
DOC-001869,SIN-00531,Foto evidencia,False,True,2025-10-27,False,Sin observaciones
DOC-001870,SIN-00531,Denuncia policial,False,True,2025-10-28,False,Sin observaciones
DOC-001871,SIN-00531,Factura taller,False,True,2025-10-28,False,Sin observaciones
DOC-001872,SIN-00532,Foto evidencia,True,True,2025-05-19,False,Sin observaciones
DOC-001873,SIN-00532,Cedula asegurado,True,True,2025-05-17,False,Sin observaciones
DOC-001874,SIN-00532,Factura taller,True,True,2025-05-15,False,Sin observaciones
DOC-001875,SIN-00532,Informe perito,True,True,2025-05-18,False,Sin observaciones
DOC-001876,SIN-00532,Denuncia policial,True,True,2025-05-16,False,Sin observaciones
DOC-001877,SIN-00533,Foto evidencia,True,True,2026-04-17,False,Sin observaciones
DOC-001878,SIN-00533,Informe perito,True,True,2026-04-16,False,Sin observaciones
DOC-001879,SIN-00534,Denuncia policial,False,False,2025-06-25,True,Fecha previa al evento detectada
DOC-001880,SIN-00534,Factura taller,False,False,2025-06-20,True,Fecha previa al evento detectada
DOC-001881,SIN-00534,Cedula asegurado,False,True,2025-06-21,False,Sin observaciones
DOC-001882,SIN-00534,Foto evidencia,False,True,2025-06-20,False,Sin observaciones
DOC-001883,SIN-00535,Foto evidencia,False,True,2025-11-01,False,Sin observaciones
DOC-001884,SIN-00535,Informe perito,False,True,2025-11-06,False,Sin observaciones
DOC-001885,SIN-00535,Cedula asegurado,False,True,2025-11-05,False,Sin observaciones
DOC-001886,SIN-00535,Factura taller,False,True,2025-11-04,False,Sin observaciones
DOC-001887,SIN-00535,Denuncia policial,False,True,2025-11-02,False,Sin observaciones
DOC-001888,SIN-00536,Cedula asegurado,True,True,2024-08-27,False,Sin observaciones
DOC-001889,SIN-00536,Factura taller,True,True,2024-08-22,False,Sin observaciones
DOC-001890,SIN-00536,Informe perito,True,True,2024-08-25,False,Sin observaciones
DOC-001891,SIN-00537,Foto evidencia,False,True,2026-02-25,False,Sin observaciones
DOC-001892,SIN-00537,Cedula asegurado,False,True,2026-03-02,False,Sin observaciones
DOC-001893,SIN-00537,Informe perito,False,True,2026-02-25,False,Sin observaciones
DOC-001894,SIN-00538,Cedula asegurado,True,True,2025-01-23,False,Sin observaciones
DOC-001895,SIN-00538,Denuncia policial,True,True,2025-01-20,False,Sin observaciones
DOC-001896,SIN-00538,Factura taller,True,True,2025-01-24,False,Sin observaciones
DOC-001897,SIN-00539,Denuncia policial,False,True,2025-05-03,False,Sin observaciones
DOC-001898,SIN-00539,Foto evidencia,False,True,2025-05-03,False,Sin observaciones
DOC-001899,SIN-00539,Informe perito,False,True,2025-05-01,False,Sin observaciones
DOC-001900,SIN-00540,Cedula asegurado,True,True,2025-10-07,False,Sin observaciones
DOC-001901,SIN-00540,Denuncia policial,True,True,2025-10-04,False,Sin observaciones
DOC-001902,SIN-00540,Informe perito,True,True,2025-10-04,False,Sin observaciones
DOC-001903,SIN-00540,Factura taller,True,True,2025-10-07,False,Sin observaciones
DOC-001904,SIN-00541,Factura taller,True,True,2024-08-07,False,Sin observaciones
DOC-001905,SIN-00541,Cedula asegurado,True,True,2024-08-03,False,Sin observaciones
DOC-001906,SIN-00541,Foto evidencia,True,True,2024-08-05,False,Sin observaciones
DOC-001907,SIN-00541,Informe perito,True,True,2024-08-05,False,Sin observaciones
DOC-001908,SIN-00541,Denuncia policial,True,True,2024-08-05,False,Sin observaciones
DOC-001909,SIN-00542,Denuncia policial,True,True,2026-08-16,False,Sin observaciones
DOC-001910,SIN-00542,Informe perito,True,True,2026-08-17,False,Sin observaciones
DOC-001911,SIN-00542,Cedula asegurado,True,True,2026-08-18,False,Sin observaciones
DOC-001912,SIN-00543,Factura taller,True,True,2026-03-02,False,Sin observaciones
DOC-001913,SIN-00543,Denuncia policial,True,True,2026-03-01,False,Sin observaciones
DOC-001914,SIN-00543,Informe perito,True,True,2026-02-28,False,Sin observaciones
DOC-001915,SIN-00544,Informe perito,True,True,2026-07-17,False,Sin observaciones
DOC-001916,SIN-00544,Factura taller,True,True,2026-07-17,False,Sin observaciones
DOC-001917,SIN-00544,Cedula asegurado,True,True,2026-07-13,False,Sin observaciones
DOC-001918,SIN-00544,Foto evidencia,True,True,2026-07-14,False,Sin observaciones
DOC-001919,SIN-00544,Denuncia policial,True,True,2026-07-15,False,Sin observaciones
DOC-001920,SIN-00545,Denuncia policial,True,True,2025-08-21,False,Sin observaciones
DOC-001921,SIN-00545,Factura taller,True,True,2025-08-22,False,Sin observaciones
DOC-001922,SIN-00546,Foto evidencia,True,True,2025-02-06,False,Sin observaciones
DOC-001923,SIN-00546,Denuncia policial,True,True,2025-02-10,False,Sin observaciones
DOC-001924,SIN-00546,Cedula asegurado,True,True,2025-02-09,False,Sin observaciones
DOC-001925,SIN-00546,Factura taller,True,True,2025-02-07,False,Sin observaciones
DOC-001926,SIN-00546,Informe perito,True,True,2025-02-10,False,Sin observaciones
DOC-001927,SIN-00547,Denuncia policial,False,False,2025-09-30,True,Fecha previa al evento detectada
DOC-001928,SIN-00547,Foto evidencia,False,True,2025-10-01,False,Sin observaciones
DOC-001929,SIN-00548,Informe perito,True,True,2025-11-29,False,Sin observaciones
DOC-001930,SIN-00548,Factura taller,True,True,2025-11-29,False,Sin observaciones
DOC-001931,SIN-00549,Informe perito,True,True,2026-02-11,False,Sin observaciones
DOC-001932,SIN-00549,Denuncia policial,True,True,2026-02-10,False,Sin observaciones
DOC-001933,SIN-00550,Informe perito,True,True,2026-01-18,False,Sin observaciones
DOC-001934,SIN-00550,Foto evidencia,True,True,2026-01-14,False,Sin observaciones
DOC-001935,SIN-00550,Denuncia policial,True,True,2026-01-14,False,Sin observaciones
DOC-001936,SIN-00550,Cedula asegurado,True,True,2026-01-15,False,Sin observaciones
DOC-001937,SIN-00551,Informe perito,True,True,2026-01-15,False,Sin observaciones
DOC-001938,SIN-00551,Cedula asegurado,True,True,2026-01-16,False,Sin observaciones
DOC-001939,SIN-00551,Foto evidencia,True,True,2026-01-16,False,Sin observaciones
DOC-001940,SIN-00551,Factura taller,True,True,2026-01-17,False,Sin observaciones
DOC-001941,SIN-00551,Denuncia policial,True,True,2026-01-15,False,Sin observaciones
DOC-001942,SIN-00552,Factura taller,False,False,2025-10-06,True,Fecha previa al evento detectada
DOC-001943,SIN-00552,Denuncia policial,False,True,2025-10-08,False,Sin observaciones
DOC-001944,SIN-00553,Informe perito,True,True,2025-04-13,False,Sin observaciones
DOC-001945,SIN-00553,Denuncia policial,True,True,2025-04-13,False,Sin observaciones
DOC-001946,SIN-00553,Foto evidencia,True,True,2025-04-13,False,Sin observaciones
DOC-001947,SIN-00554,Foto evidencia,True,True,2025-10-13,False,Sin observaciones
DOC-001948,SIN-00554,Factura taller,True,True,2025-10-16,False,Sin observaciones
DOC-001949,SIN-00554,Denuncia policial,True,True,2025-10-15,False,Sin observaciones
DOC-001950,SIN-00554,Cedula asegurado,True,True,2025-10-14,False,Sin observaciones
DOC-001951,SIN-00555,Denuncia policial,False,False,2026-02-17,True,Fecha previa al evento detectada
DOC-001952,SIN-00555,Foto evidencia,False,False,2026-02-14,True,Fecha previa al evento detectada
DOC-001953,SIN-00555,Factura taller,False,False,2026-02-13,True,Fecha previa al evento detectada
DOC-001954,SIN-00556,Denuncia policial,True,True,2026-05-29,False,Sin observaciones
DOC-001955,SIN-00556,Factura taller,True,True,2026-06-01,False,Sin observaciones
DOC-001956,SIN-00556,Informe perito,True,True,2026-05-31,False,Sin observaciones
DOC-001957,SIN-00556,Cedula asegurado,True,True,2026-06-01,False,Sin observaciones
DOC-001958,SIN-00556,Foto evidencia,True,True,2026-05-29,False,Sin observaciones
DOC-001959,SIN-00557,Factura taller,False,False,2025-07-23,True,Fecha previa al evento detectada
DOC-001960,SIN-00557,Denuncia policial,False,False,2025-07-22,True,Fecha previa al evento detectada
DOC-001961,SIN-00558,Cedula asegurado,True,True,2026-12-23,False,Sin observaciones
DOC-001962,SIN-00558,Foto evidencia,True,True,2026-12-24,False,Sin observaciones
DOC-001963,SIN-00558,Denuncia policial,True,True,2026-12-23,False,Sin observaciones
DOC-001964,SIN-00559,Denuncia policial,True,True,2025-11-26,False,Sin observaciones
DOC-001965,SIN-00559,Informe perito,True,True,2025-11-26,False,Sin observaciones
DOC-001966,SIN-00560,Denuncia policial,True,True,2026-04-04,False,Sin observaciones
DOC-001967,SIN-00560,Informe perito,True,True,2026-04-07,False,Sin observaciones
DOC-001968,SIN-00561,Informe perito,True,True,2024-07-21,False,Sin observaciones
DOC-001969,SIN-00561,Denuncia policial,True,True,2024-07-23,False,Sin observaciones
DOC-001970,SIN-00562,Cedula asegurado,True,True,2025-09-09,False,Sin observaciones
DOC-001971,SIN-00562,Informe perito,True,True,2025-09-08,False,Sin observaciones
DOC-001972,SIN-00562,Denuncia policial,True,True,2025-09-08,False,Sin observaciones
DOC-001973,SIN-00562,Factura taller,True,True,2025-09-06,False,Sin observaciones
DOC-001974,SIN-00562,Foto evidencia,True,True,2025-09-07,False,Sin observaciones
DOC-001975,SIN-00563,Cedula asegurado,True,True,2026-05-29,False,Sin observaciones
DOC-001976,SIN-00563,Denuncia policial,True,True,2026-05-29,False,Sin observaciones
DOC-001977,SIN-00563,Informe perito,True,True,2026-05-24,False,Sin observaciones
DOC-001978,SIN-00563,Factura taller,True,True,2026-05-27,False,Sin observaciones
DOC-001979,SIN-00564,Denuncia policial,True,True,2024-10-03,False,Sin observaciones
DOC-001980,SIN-00564,Foto evidencia,True,True,2024-10-02,False,Sin observaciones
DOC-001981,SIN-00565,Cedula asegurado,False,True,2026-04-26,False,Sin observaciones
DOC-001982,SIN-00565,Informe perito,False,False,2026-04-30,True,Fecha previa al evento detectada
DOC-001983,SIN-00566,Cedula asegurado,True,True,2025-08-06,False,Sin observaciones
DOC-001984,SIN-00566,Foto evidencia,True,True,2025-08-05,False,Sin observaciones
DOC-001985,SIN-00566,Informe perito,True,True,2025-08-08,False,Sin observaciones
DOC-001986,SIN-00567,Cedula asegurado,False,True,2024-10-22,False,Sin observaciones
DOC-001987,SIN-00567,Denuncia policial,False,False,2024-10-26,True,Fecha previa al evento detectada
DOC-001988,SIN-00567,Factura taller,False,False,2024-10-24,True,Fecha previa al evento detectada
DOC-001989,SIN-00567,Informe perito,False,True,2024-10-23,False,Sin observaciones
DOC-001990,SIN-00567,Foto evidencia,False,False,2024-10-26,True,Fecha previa al evento detectada
DOC-001991,SIN-00568,Denuncia policial,True,True,2025-01-11,False,Sin observaciones
DOC-001992,SIN-00568,Foto evidencia,True,True,2025-01-14,False,Sin observaciones
DOC-001993,SIN-00568,Cedula asegurado,True,True,2025-01-11,False,Sin observaciones
DOC-001994,SIN-00568,Factura taller,True,True,2025-01-10,False,Sin observaciones
DOC-001995,SIN-00569,Informe perito,True,True,2026-04-17,False,Sin observaciones
DOC-001996,SIN-00569,Denuncia policial,True,True,2026-04-15,False,Sin observaciones
DOC-001997,SIN-00569,Cedula asegurado,True,True,2026-04-15,False,Sin observaciones
DOC-001998,SIN-00570,Denuncia policial,False,True,2025-02-16,False,Sin observaciones
DOC-001999,SIN-00570,Foto evidencia,False,True,2025-02-14,False,Sin observaciones
DOC-002000,SIN-00570,Cedula asegurado,False,True,2025-02-17,False,Sin observaciones
DOC-002001,SIN-00570,Informe perito,False,True,2025-02-13,False,Sin observaciones
DOC-002002,SIN-00571,Cedula asegurado,True,True,2024-10-14,False,Sin observaciones
DOC-002003,SIN-00571,Denuncia policial,True,True,2024-10-13,False,Sin observaciones
DOC-002004,SIN-00571,Factura taller,True,True,2024-10-12,False,Sin observaciones
DOC-002005,SIN-00572,Factura taller,True,True,2025-04-26,False,Sin observaciones
DOC-002006,SIN-00572,Denuncia policial,True,True,2025-04-25,False,Sin observaciones
DOC-002007,SIN-00573,Informe perito,True,True,2026-01-19,False,Sin observaciones
DOC-002008,SIN-00573,Factura taller,True,True,2026-01-20,False,Sin observaciones
DOC-002009,SIN-00574,Informe perito,True,True,2026-02-25,False,Sin observaciones
DOC-002010,SIN-00574,Denuncia policial,True,True,2026-02-22,False,Sin observaciones
DOC-002011,SIN-00574,Cedula asegurado,True,True,2026-02-23,False,Sin observaciones
DOC-002012,SIN-00575,Cedula asegurado,True,True,2025-01-28,False,Sin observaciones
DOC-002013,SIN-00575,Factura taller,True,True,2025-01-31,False,Sin observaciones
DOC-002014,SIN-00576,Factura taller,True,True,2025-08-22,False,Sin observaciones
DOC-002015,SIN-00576,Informe perito,True,True,2025-08-25,False,Sin observaciones
DOC-002016,SIN-00577,Informe perito,True,True,2026-04-18,False,Sin observaciones
DOC-002017,SIN-00577,Foto evidencia,True,True,2026-04-18,False,Sin observaciones
DOC-002018,SIN-00577,Cedula asegurado,True,True,2026-04-16,False,Sin observaciones
DOC-002019,SIN-00577,Factura taller,True,True,2026-04-18,False,Sin observaciones
DOC-002020,SIN-00577,Denuncia policial,True,True,2026-04-18,False,Sin observaciones
DOC-002021,SIN-00578,Denuncia policial,False,False,2025-12-06,True,Fecha previa al evento detectada
DOC-002022,SIN-00578,Cedula asegurado,False,False,2025-12-07,True,Fecha previa al evento detectada
DOC-002023,SIN-00578,Factura taller,False,False,2025-12-07,True,Fecha previa al evento detectada
DOC-002024,SIN-00578,Foto evidencia,False,True,2025-12-10,False,Sin observaciones
DOC-002025,SIN-00579,Cedula asegurado,False,True,2026-04-17,False,Sin observaciones
DOC-002026,SIN-00579,Informe perito,False,True,2026-04-16,False,Sin observaciones
DOC-002027,SIN-00580,Factura taller,False,True,2025-01-19,False,Sin observaciones
DOC-002028,SIN-00580,Denuncia policial,False,True,2025-01-20,False,Sin observaciones
DOC-002029,SIN-00580,Cedula asegurado,False,True,2025-01-19,False,Sin observaciones
DOC-002030,SIN-00580,Informe perito,False,True,2025-01-19,False,Sin observaciones
DOC-002031,SIN-00581,Foto evidencia,True,True,2026-03-13,False,Sin observaciones
DOC-002032,SIN-00581,Factura taller,True,True,2026-03-10,False,Sin observaciones
