id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion,nombre_pdf
DOC-001167,SIN-00329,Denuncia policial,False,True,2025-01-10,False,Sin observaciones,
DOC-001168,SIN-00329,Informe perito,False,True,2025-01-15,False,Sin observaciones,
DOC-001169,SIN-00330,Foto evidencia,False,False,2025-08-01,True,Fecha previa al evento detectada,
DOC-001170,SIN-00330,Factura taller,False,True,2025-07-30,False,Sin observaciones,
DOC-001171,SIN-00330,Cedula asegurado,False,True,2025-08-01,False,Sin observaciones,
DOC-001172,SIN-00330,Informe perito,False,True,2025-08-02,False,Sin observaciones,
DOC-001173,SIN-00330,Denuncia policial,False,False,2025-07-31,True,Fecha previa al evento detectada,
DOC-001180,SIN-00333,Denuncia policial,True,True,2025-03-24,False,Sin observaciones,
DOC-001181,SIN-00333,Factura taller,True,True,2025-03-25,False,Sin observaciones,
DOC-001182,SIN-00333,Informe perito,True,True,2025-03-28,False,Sin observaciones,
DOC-001183,SIN-00334,Informe perito,True,True,2025-05-13,False,Sin observaciones,
DOC-001184,SIN-00334,Factura taller,True,True,2025-05-11,False,Sin observaciones,
DOC-001185,SIN-00334,Cedula asegurado,True,True,2025-05-08,False,Sin observaciones,
DOC-001186,SIN-00334,Foto evidencia,True,True,2025-05-09,False,Sin observaciones,
DOC-001187,SIN-00334,Denuncia policial,True,True,2025-05-08,False,Sin observaciones,
DOC-001191,SIN-00336,Denuncia policial,True,True,2024-11-19,False,Sin observaciones,
DOC-001192,SIN-00336,Informe perito,True,True,2024-11-23,False,Sin observaciones,
DOC-001207,SIN-00340,Factura taller,True,True,2025-02-10,False,Sin observaciones,
DOC-001208,SIN-00340,Cedula asegurado,True,True,2025-02-05,False,Sin observaciones,
DOC-001214,SIN-00343,Factura taller,True,True,2025-05-14,False,Sin observaciones,
DOC-001215,SIN-00343,Cedula asegurado,True,True,2025-05-13,False,Sin observaciones,
DOC-001216,SIN-00343,Foto evidencia,True,True,2025-05-10,False,Sin observaciones,
DOC-001217,SIN-00343,Denuncia policial,True,True,2025-05-12,False,Sin observaciones,
DOC-001229,SIN-00347,Cedula asegurado,True,True,2024-12-06,False,Sin observaciones,
DOC-001230,SIN-00347,Factura taller,True,True,2024-12-10,False,Sin observaciones,
DOC-001231,SIN-00347,Foto evidencia,True,True,2024-12-07,False,Sin observaciones,
DOC-001232,SIN-00347,Informe perito,True,True,2024-12-06,False,Sin observaciones,
DOC-001233,SIN-00348,Informe perito,True,True,2025-02-20,False,Sin observaciones,
DOC-001234,SIN-00348,Denuncia policial,True,True,2025-02-23,False,Sin observaciones,
DOC-001271,SIN-00358,Factura taller,True,True,2024-11-21,False,Sin observaciones,
DOC-001272,SIN-00358,Informe perito,True,True,2024-11-18,False,Sin observaciones,
DOC-001273,SIN-00358,Cedula asegurado,True,True,2024-11-21,False,Sin observaciones,
DOC-001274,SIN-00358,Denuncia policial,True,True,2024-11-18,False,Sin observaciones,
DOC-001275,SIN-00358,Foto evidencia,True,True,2024-11-17,False,Sin observaciones,
DOC-001276,SIN-00359,Factura taller,True,True,2024-12-17,False,Sin observaciones,
DOC-001277,SIN-00359,Foto evidencia,True,True,2024-12-17,False,Sin observaciones,
DOC-001278,SIN-00359,Cedula asegurado,True,True,2024-12-19,False,Sin observaciones,
DOC-001279,SIN-00359,Denuncia policial,True,True,2024-12-22,False,Sin observaciones,
DOC-001284,SIN-00361,Denuncia policial,False,False,2025-05-14,True,Fecha previa al evento detectada,
DOC-001285,SIN-00361,Cedula asegurado,False,True,2025-05-18,False,Sin observaciones,
DOC-001286,SIN-00361,Foto evidencia,False,False,2025-05-17,True,Fecha previa al evento detectada,
DOC-001287,SIN-00361,Informe perito,False,False,2025-05-18,True,Fecha previa al evento detectada,
DOC-001288,SIN-00361,Factura taller,False,False,2025-05-19,True,Fecha previa al evento detectada,
DOC-001298,SIN-00364,Cedula asegurado,False,True,2025-07-18,False,Sin observaciones,
DOC-001299,SIN-00364,Denuncia policial,False,True,2025-07-13,False,Sin observaciones,
DOC-001300,SIN-00365,Foto evidencia,True,True,2024-07-13,False,Sin observaciones,
DOC-001301,SIN-00365,Informe perito,True,True,2024-07-12,False,Sin observaciones,
DOC-001302,SIN-00365,Denuncia policial,True,True,2024-07-09,False,Sin observaciones,
DOC-001313,SIN-00369,Informe perito,True,True,2024-08-02,False,Sin observaciones,
DOC-001314,SIN-00369,Foto evidencia,True,True,2024-07-31,False,Sin observaciones,
DOC-001315,SIN-00369,Denuncia policial,True,True,2024-07-31,False,Sin observaciones,
DOC-001316,SIN-00369,Cedula asegurado,True,True,2024-07-31,False,Sin observaciones,
DOC-001317,SIN-00369,Factura taller,True,True,2024-07-30,False,Sin observaciones,
DOC-001321,SIN-00371,Factura taller,True,True,2025-06-30,False,Sin observaciones,
DOC-001322,SIN-00371,Foto evidencia,True,True,2025-06-25,False,Sin observaciones,
DOC-001323,SIN-00371,Informe perito,True,True,2025-06-29,False,Sin observaciones,
DOC-001324,SIN-00371,Cedula asegurado,True,True,2025-06-27,False,Sin observaciones,
DOC-001325,SIN-00371,Denuncia policial,True,True,2025-06-30,False,Sin observaciones,
DOC-001326,SIN-00372,Foto evidencia,True,True,2025-04-01,False,Sin observaciones,
DOC-001327,SIN-00372,Informe perito,True,True,2025-04-03,False,Sin observaciones,
DOC-001328,SIN-00373,Cedula asegurado,True,True,2025-04-18,False,Sin observaciones,
DOC-001329,SIN-00373,Foto evidencia,True,True,2025-04-17,False,Sin observaciones,
DOC-001330,SIN-00373,Denuncia policial,True,True,2025-04-17,False,Sin observaciones,
DOC-001331,SIN-00373,Factura taller,True,True,2025-04-18,False,Sin observaciones,
DOC-001332,SIN-00374,Informe perito,True,True,2025-08-16,False,Sin observaciones,
DOC-001333,SIN-00374,Denuncia policial,True,True,2025-08-14,False,Sin observaciones,
DOC-001334,SIN-00374,Factura taller,True,True,2025-08-18,False,Sin observaciones,
DOC-001335,SIN-00374,Cedula asegurado,True,True,2025-08-17,False,Sin observaciones,
DOC-001336,SIN-00374,Foto evidencia,True,True,2025-08-14,False,Sin observaciones,
DOC-001337,SIN-00375,Factura taller,False,True,2024-11-12,False,Sin observaciones,
DOC-001338,SIN-00375,Informe perito,False,True,2024-11-15,False,Sin observaciones,
DOC-001339,SIN-00375,Foto evidencia,False,True,2024-11-13,False,Sin observaciones,
DOC-001340,SIN-00375,Cedula asegurado,False,True,2024-11-14,False,Sin observaciones,
DOC-001345,SIN-00378,Foto evidencia,True,True,2024-12-27,False,Sin observaciones,
DOC-001346,SIN-00378,Informe perito,True,True,2024-12-28,False,Sin observaciones,
DOC-001350,SIN-00380,Cedula asegurado,True,True,2025-06-05,False,Sin observaciones,
DOC-001351,SIN-00380,Informe perito,True,True,2025-06-02,False,Sin observaciones,
DOC-001352,SIN-00380,Denuncia policial,True,True,2025-06-06,False,Sin observaciones,
DOC-001353,SIN-00380,Factura taller,True,True,2025-06-03,False,Sin observaciones,
DOC-001354,SIN-00380,Foto evidencia,True,True,2025-06-07,False,Sin observaciones,
DOC-001360,SIN-00383,Foto evidencia,True,True,2025-03-12,False,Sin observaciones,
DOC-001361,SIN-00383,Informe perito,True,True,2025-03-10,False,Sin observaciones,
DOC-001362,SIN-00383,Denuncia policial,True,True,2025-03-14,False,Sin observaciones,
DOC-001366,SIN-00385,Factura taller,True,True,2025-05-19,False,Sin observaciones,
DOC-001367,SIN-00385,Foto evidencia,True,True,2025-05-19,False,Sin observaciones,
DOC-001368,SIN-00385,Denuncia policial,True,True,2025-05-22,False,Sin observaciones,
DOC-001369,SIN-00386,Cedula asegurado,True,True,2025-06-27,False,Sin observaciones,
DOC-001370,SIN-00386,Foto evidencia,True,True,2025-06-28,False,Sin observaciones,
DOC-001371,SIN-00386,Denuncia policial,True,True,2025-06-27,False,Sin observaciones,
DOC-001372,SIN-00386,Informe perito,True,True,2025-06-29,False,Sin observaciones,
DOC-001377,SIN-00388,Foto evidencia,True,True,2025-05-14,False,Sin observaciones,
DOC-001378,SIN-00388,Cedula asegurado,True,True,2025-05-13,False,Sin observaciones,
DOC-001392,SIN-00392,Informe perito,False,True,2024-08-24,False,Sin observaciones,
DOC-001393,SIN-00392,Denuncia policial,False,False,2024-08-29,True,Fecha previa al evento detectada,
DOC-001394,SIN-00392,Cedula asegurado,False,True,2024-08-28,False,Sin observaciones,
DOC-001395,SIN-00392,Foto evidencia,False,False,2024-08-25,True,Fecha previa al evento detectada,
DOC-001396,SIN-00393,Foto evidencia,False,False,2025-07-22,True,Fecha previa al evento detectada,
DOC-001397,SIN-00393,Factura taller,False,True,2025-07-20,False,Sin observaciones,
DOC-001398,SIN-00393,Informe perito,False,False,2025-07-22,True,Fecha previa al evento detectada,
DOC-001399,SIN-00393,Denuncia policial,False,True,2025-07-18,False,Sin observaciones,
DOC-001400,SIN-00393,Cedula asegurado,False,False,2025-07-17,True,Fecha previa al evento detectada,
DOC-001401,SIN-00394,Cedula asegurado,False,False,2025-08-21,True,Fecha previa al evento detectada,
DOC-001402,SIN-00394,Informe perito,False,True,2025-08-23,False,Sin observaciones,
DOC-001411,SIN-00397,Informe perito,True,True,2025-03-26,False,Sin observaciones,
DOC-001412,SIN-00397,Factura taller,True,True,2025-03-28,False,Sin observaciones,
DOC-001413,SIN-00397,Foto evidencia,True,True,2025-03-26,False,Sin observaciones,
DOC-001430,SIN-00402,Informe perito,True,True,2025-04-17,False,Sin observaciones,
DOC-001431,SIN-00402,Denuncia policial,True,True,2025-04-17,False,Sin observaciones,
DOC-001432,SIN-00402,Cedula asegurado,True,True,2025-04-16,False,Sin observaciones,
DOC-001433,SIN-00402,Factura taller,True,True,2025-04-19,False,Sin observaciones,
DOC-001438,SIN-00404,Cedula asegurado,True,True,2025-04-06,False,Sin observaciones,
DOC-001439,SIN-00404,Factura taller,True,True,2025-04-02,False,Sin observaciones,
DOC-001440,SIN-00404,Informe perito,True,True,2025-04-04,False,Sin observaciones,
DOC-001441,SIN-00404,Denuncia policial,True,True,2025-04-07,False,Sin observaciones,
DOC-001448,SIN-00407,Denuncia policial,True,True,2024-12-13,False,Sin observaciones,
DOC-001449,SIN-00407,Informe perito,True,True,2024-12-16,False,Sin observaciones,
DOC-001452,SIN-00409,Informe perito,False,True,2024-06-20,False,Sin observaciones,
DOC-001453,SIN-00409,Denuncia policial,False,True,2024-06-20,False,Sin observaciones,
DOC-001454,SIN-00409,Foto evidencia,False,True,2024-06-18,False,Sin observaciones,
DOC-001455,SIN-00409,Cedula asegurado,False,True,2024-06-21,False,Sin observaciones,
DOC-001456,SIN-00409,Factura taller,False,True,2024-06-22,False,Sin observaciones,
DOC-001457,SIN-00410,Denuncia policial,True,True,2024-12-21,False,Sin observaciones,
DOC-001458,SIN-00410,Factura taller,True,True,2024-12-20,False,Sin observaciones,
DOC-001459,SIN-00410,Foto evidencia,True,True,2024-12-20,False,Sin observaciones,
DOC-001460,SIN-00410,Informe perito,True,True,2024-12-25,False,Sin observaciones,
DOC-001461,SIN-00410,Cedula asegurado,True,True,2024-12-23,False,Sin observaciones,
DOC-001467,SIN-00413,Foto evidencia,True,True,2025-04-29,False,Sin observaciones,
DOC-001468,SIN-00413,Cedula asegurado,True,True,2025-04-27,False,Sin observaciones,
DOC-001469,SIN-00413,Denuncia policial,True,True,2025-04-24,False,Sin observaciones,
DOC-001470,SIN-00413,Informe perito,True,True,2025-04-27,False,Sin observaciones,
DOC-001475,SIN-00415,Cedula asegurado,False,True,2024-11-20,False,Sin observaciones,
DOC-001476,SIN-00415,Denuncia policial,False,True,2024-11-21,False,Sin observaciones,
DOC-001477,SIN-00415,Factura taller,False,True,2024-11-19,False,Sin observaciones,
DOC-001478,SIN-00415,Foto evidencia,False,True,2024-11-21,False,Sin observaciones,
DOC-001479,SIN-00416,Foto evidencia,True,True,2025-08-08,False,Sin observaciones,
DOC-001480,SIN-00416,Denuncia policial,True,True,2025-08-11,False,Sin observaciones,
DOC-001490,SIN-00420,Informe perito,True,True,2024-12-08,False,Sin observaciones,
DOC-001491,SIN-00420,Cedula asegurado,True,True,2024-12-06,False,Sin observaciones,
DOC-001492,SIN-00420,Denuncia policial,True,True,2024-12-05,False,Sin observaciones,
DOC-001493,SIN-00421,Factura taller,True,True,2025-06-01,False,Sin observaciones,
DOC-001494,SIN-00421,Foto evidencia,True,True,2025-05-27,False,Sin observaciones,
DOC-001495,SIN-00421,Informe perito,True,True,2025-05-27,False,Sin observaciones,
DOC-001496,SIN-00421,Denuncia policial,True,True,2025-05-30,False,Sin observaciones,
DOC-001502,SIN-00423,Foto evidencia,False,True,2025-03-01,False,Sin observaciones,
DOC-001503,SIN-00423,Cedula asegurado,False,True,2025-03-02,False,Sin observaciones,
DOC-001507,SIN-00425,Cedula asegurado,True,True,2025-05-18,False,Sin observaciones,
DOC-001508,SIN-00425,Informe perito,True,True,2025-05-18,False,Sin observaciones,
DOC-001521,SIN-00429,Foto evidencia,True,True,2024-11-06,False,Sin observaciones,
DOC-001522,SIN-00429,Cedula asegurado,True,True,2024-11-07,False,Sin observaciones,
DOC-001523,SIN-00429,Denuncia policial,True,True,2024-11-06,False,Sin observaciones,
DOC-001524,SIN-00429,Factura taller,True,True,2024-11-06,False,Sin observaciones,
DOC-001525,SIN-00429,Informe perito,True,True,2024-11-06,False,Sin observaciones,
DOC-001526,SIN-00430,Cedula asegurado,True,True,2024-07-30,False,Sin observaciones,
DOC-001527,SIN-00430,Denuncia policial,True,True,2024-08-01,False,Sin observaciones,
DOC-001528,SIN-00431,Denuncia policial,True,True,2025-03-14,False,Sin observaciones,
DOC-001529,SIN-00431,Cedula asegurado,True,True,2025-03-14,False,Sin observaciones,
DOC-001530,SIN-00431,Informe perito,True,True,2025-03-18,False,Sin observaciones,
DOC-001531,SIN-00432,Foto evidencia,True,True,2025-05-03,False,Sin observaciones,
DOC-001532,SIN-00432,Informe perito,True,True,2025-05-07,False,Sin observaciones,
DOC-001545,SIN-00436,Foto evidencia,True,True,2025-02-17,False,Sin observaciones,
DOC-001546,SIN-00436,Factura taller,True,True,2025-02-15,False,Sin observaciones,
DOC-001547,SIN-00436,Denuncia policial,True,True,2025-02-16,False,Sin observaciones,
DOC-001548,SIN-00436,Informe perito,True,True,2025-02-15,False,Sin observaciones,
DOC-001553,SIN-00438,Denuncia policial,True,True,2025-02-01,False,Sin observaciones,
DOC-001554,SIN-00438,Factura taller,True,True,2025-02-01,False,Sin observaciones,
DOC-001555,SIN-00439,Denuncia policial,False,False,2024-10-29,True,Fecha previa al evento detectada,
DOC-001556,SIN-00439,Cedula asegurado,False,False,2024-10-29,True,Fecha previa al evento detectada,
DOC-001557,SIN-00439,Factura taller,False,True,2024-10-29,False,Sin observaciones,
DOC-001558,SIN-00439,Informe perito,False,False,2024-11-01,True,Fecha previa al evento detectada,
DOC-001559,SIN-00440,Informe perito,True,True,2025-03-06,False,Sin observaciones,
DOC-001560,SIN-00440,Denuncia policial,True,True,2025-03-06,False,Sin observaciones,
DOC-001566,SIN-00442,Cedula asegurado,True,True,2025-05-03,False,Sin observaciones,
DOC-001567,SIN-00442,Factura taller,True,True,2025-05-03,False,Sin observaciones,
DOC-001568,SIN-00442,Denuncia policial,True,True,2025-05-04,False,Sin observaciones,
DOC-001569,SIN-00442,Informe perito,True,True,2025-05-04,False,Sin observaciones,
DOC-001573,SIN-00444,Denuncia policial,True,True,2025-05-27,False,Sin observaciones,
DOC-001574,SIN-00444,Foto evidencia,True,True,2025-05-25,False,Sin observaciones,
DOC-001575,SIN-00444,Factura taller,True,True,2025-05-25,False,Sin observaciones,
DOC-001576,SIN-00444,Informe perito,True,True,2025-05-28,False,Sin observaciones,
DOC-001577,SIN-00445,Cedula asegurado,False,False,2025-05-14,True,Fecha previa al evento detectada,
DOC-001578,SIN-00445,Factura taller,False,False,2025-05-16,True,Fecha previa al evento detectada,
DOC-001579,SIN-00445,Foto evidencia,False,False,2025-05-16,True,Fecha previa al evento detectada,
DOC-001580,SIN-00446,Informe perito,True,True,2024-08-02,False,Sin observaciones,
DOC-001581,SIN-00446,Denuncia policial,True,True,2024-08-02,False,Sin observaciones,
DOC-001582,SIN-00446,Foto evidencia,True,True,2024-08-04,False,Sin observaciones,
DOC-001583,SIN-00446,Cedula asegurado,True,True,2024-08-04,False,Sin observaciones,
DOC-001593,SIN-00449,Informe perito,False,True,2025-05-13,False,Sin observaciones,
DOC-001594,SIN-00449,Cedula asegurado,False,False,2025-05-14,True,Fecha previa al evento detectada,
DOC-001595,SIN-00450,Denuncia policial,False,False,2024-11-16,True,Fecha previa al evento detectada,
DOC-001596,SIN-00450,Cedula asegurado,False,False,2024-11-16,True,Fecha previa al evento detectada,
DOC-001597,SIN-00450,Foto evidencia,False,True,2024-11-17,False,Sin observaciones,
DOC-001598,SIN-00450,Factura taller,False,False,2024-11-17,True,Fecha previa al evento detectada,
DOC-001601,SIN-00452,Denuncia policial,True,True,2025-07-20,False,Sin observaciones,
DOC-001602,SIN-00452,Foto evidencia,True,True,2025-07-23,False,Sin observaciones,
DOC-001603,SIN-00453,Denuncia policial,True,True,2024-08-28,False,Sin observaciones,
DOC-001604,SIN-00453,Informe perito,True,True,2024-08-27,False,Sin observaciones,
DOC-001605,SIN-00453,Factura taller,True,True,2024-09-01,False,Sin observaciones,
DOC-001606,SIN-00453,Cedula asegurado,True,True,2024-08-29,False,Sin observaciones,
DOC-001607,SIN-00453,Foto evidencia,True,True,2024-08-29,False,Sin observaciones,
DOC-001608,SIN-00454,Informe perito,True,True,2025-03-21,False,Sin observaciones,
DOC-001609,SIN-00454,Denuncia policial,True,True,2025-03-19,False,Sin observaciones,
DOC-001610,SIN-00454,Cedula asegurado,True,True,2025-03-21,False,Sin observaciones,
DOC-001611,SIN-00454,Foto evidencia,True,True,2025-03-19,False,Sin observaciones,
DOC-001612,SIN-00454,Factura taller,True,True,2025-03-22,False,Sin observaciones,
DOC-001613,SIN-00455,Denuncia policial,True,True,2025-08-28,False,Sin observaciones,
DOC-001614,SIN-00455,Factura taller,True,True,2025-08-25,False,Sin observaciones,
DOC-001615,SIN-00455,Foto evidencia,True,True,2025-08-24,False,Sin observaciones,
DOC-001616,SIN-00455,Informe perito,True,True,2025-08-28,False,Sin observaciones,
DOC-001617,SIN-00456,Factura taller,False,False,2025-05-24,True,Fecha previa al evento detectada,
DOC-001618,SIN-00456,Foto evidencia,False,False,2025-05-22,True,Fecha previa al evento detectada,
DOC-001619,SIN-00456,Denuncia policial,False,True,2025-05-21,False,Sin observaciones,
DOC-001620,SIN-00456,Informe perito,False,False,2025-05-25,True,Fecha previa al evento detectada,
DOC-001621,SIN-00456,Cedula asegurado,False,True,2025-05-26,False,Sin observaciones,
DOC-001627,SIN-00459,Denuncia policial,True,True,2025-05-22,False,Sin observaciones,
DOC-001628,SIN-00459,Cedula asegurado,True,True,2025-05-23,False,Sin observaciones,
DOC-001629,SIN-00459,Factura taller,True,True,2025-05-19,False,Sin observaciones,
DOC-001630,SIN-00460,Cedula asegurado,True,True,2025-05-27,False,Sin observaciones,
DOC-001631,SIN-00460,Factura taller,True,True,2025-05-27,False,Sin observaciones,
DOC-001632,SIN-00461,Informe perito,False,False,2024-07-09,True,Fecha previa al evento detectada,
DOC-001633,SIN-00461,Foto evidencia,False,True,2024-07-08,False,Sin observaciones,
DOC-001634,SIN-00461,Denuncia policial,False,False,2024-07-09,True,Fecha previa al evento detectada,
DOC-001635,SIN-00462,Denuncia policial,True,True,2025-07-04,False,Sin observaciones,
DOC-001636,SIN-00462,Informe perito,True,True,2025-07-04,False,Sin observaciones,
DOC-001641,SIN-00464,Cedula asegurado,True,True,2025-08-29,False,Sin observaciones,
DOC-001642,SIN-00464,Denuncia policial,True,True,2025-08-27,False,Sin observaciones,
DOC-001643,SIN-00464,Factura taller,True,True,2025-08-28,False,Sin observaciones,
DOC-001644,SIN-00464,Foto evidencia,True,True,2025-08-28,False,Sin observaciones,
DOC-001645,SIN-00464,Informe perito,True,True,2025-08-24,False,Sin observaciones,
DOC-001657,SIN-00468,Informe perito,False,False,2024-11-30,True,Fecha previa al evento detectada,
DOC-001658,SIN-00468,Factura taller,False,True,2024-12-01,False,Sin observaciones,
DOC-001666,SIN-00471,Factura taller,False,True,2024-09-06,False,Sin observaciones,
DOC-001667,SIN-00471,Cedula asegurado,False,True,2024-09-08,False,Sin observaciones,
DOC-001668,SIN-00471,Denuncia policial,False,True,2024-09-05,False,Sin observaciones,
DOC-001669,SIN-00471,Foto evidencia,False,True,2024-09-10,False,Sin observaciones,
DOC-001670,SIN-00471,Informe perito,False,True,2024-09-08,False,Sin observaciones,
DOC-001674,SIN-00473,Foto evidencia,True,True,2025-05-16,False,Sin observaciones,
DOC-001675,SIN-00473,Informe perito,True,True,2025-05-16,False,Sin observaciones,
DOC-001676,SIN-00473,Denuncia policial,True,True,2025-05-15,False,Sin observaciones,
DOC-001677,SIN-00474,Cedula asegurado,False,True,2025-05-25,False,Sin observaciones,
DOC-001678,SIN-00474,Factura taller,False,True,2025-05-23,False,Sin observaciones,
DOC-001683,SIN-00476,Denuncia policial,False,True,2024-08-29,False,Sin observaciones,
DOC-001684,SIN-00476,Foto evidencia,False,False,2024-08-27,True,Fecha previa al evento detectada,
DOC-001685,SIN-00476,Cedula asegurado,False,False,2024-08-27,True,Fecha previa al evento detectada,
DOC-001686,SIN-00477,Informe perito,True,True,2025-01-05,False,Sin observaciones,
DOC-001687,SIN-00477,Factura taller,True,True,2025-01-05,False,Sin observaciones,
DOC-001699,SIN-00483,Cedula asegurado,True,True,2025-07-05,False,Sin observaciones,
DOC-001700,SIN-00483,Foto evidencia,True,True,2025-07-03,False,Sin observaciones,
DOC-001701,SIN-00483,Denuncia policial,True,True,2025-07-03,False,Sin observaciones,
DOC-001706,SIN-00486,Cedula asegurado,False,True,2024-12-12,False,Sin observaciones,
DOC-001707,SIN-00486,Denuncia policial,False,True,2024-12-15,False,Sin observaciones,
DOC-001708,SIN-00486,Factura taller,False,True,2024-12-11,False,Sin observaciones,
DOC-001709,SIN-00486,Informe perito,False,True,2024-12-12,False,Sin observaciones,
DOC-001719,SIN-00489,Foto evidencia,True,True,2025-07-10,False,Sin observaciones,
DOC-001720,SIN-00489,Factura taller,True,True,2025-07-14,False,Sin observaciones,
DOC-001721,SIN-00489,Informe perito,True,True,2025-07-11,False,Sin observaciones,
DOC-001722,SIN-00489,Denuncia policial,True,True,2025-07-10,False,Sin observaciones,
DOC-001723,SIN-00489,Cedula asegurado,True,True,2025-07-15,False,Sin observaciones,
DOC-001724,SIN-00490,Informe perito,False,True,2025-05-04,False,Sin observaciones,
DOC-001725,SIN-00490,Foto evidencia,False,True,2025-05-02,False,Sin observaciones,
DOC-001726,SIN-00490,Denuncia policial,False,True,2025-05-02,False,Sin observaciones,
DOC-001730,SIN-00492,Factura taller,False,True,2024-11-26,False,Sin observaciones,
DOC-001731,SIN-00492,Denuncia policial,False,True,2024-11-27,False,Sin observaciones,
DOC-001732,SIN-00493,Informe perito,True,True,2025-08-27,False,Sin observaciones,
DOC-001733,SIN-00493,Denuncia policial,True,True,2025-08-28,False,Sin observaciones,
DOC-001736,SIN-00495,Foto evidencia,True,True,2025-04-23,False,Sin observaciones,
DOC-001737,SIN-00495,Denuncia policial,True,True,2025-04-28,False,Sin observaciones,
DOC-001738,SIN-00496,Factura taller,True,True,2025-01-14,False,Sin observaciones,
DOC-001739,SIN-00496,Cedula asegurado,True,True,2025-01-14,False,Sin observaciones,
DOC-001740,SIN-00497,Informe perito,True,True,2025-06-06,False,Sin observaciones,
DOC-001741,SIN-00497,Denuncia policial,True,True,2025-06-02,False,Sin observaciones,
DOC-001742,SIN-00497,Cedula asegurado,True,True,2025-06-01,False,Sin observaciones,
DOC-001743,SIN-00497,Factura taller,True,True,2025-06-05,False,Sin observaciones,
DOC-001753,SIN-00500,Cedula asegurado,True,True,2025-04-03,False,Sin observaciones,
DOC-001754,SIN-00500,Denuncia policial,True,True,2025-03-29,False,Sin observaciones,
DOC-001760,SIN-00503,Factura taller,True,True,2024-12-12,False,Sin observaciones,
DOC-001761,SIN-00503,Informe perito,True,True,2024-12-13,False,Sin observaciones,
DOC-001762,SIN-00503,Cedula asegurado,True,True,2024-12-12,False,Sin observaciones,
DOC-001763,SIN-00503,Denuncia policial,True,True,2024-12-13,False,Sin observaciones,
DOC-001764,SIN-00503,Foto evidencia,True,True,2024-12-16,False,Sin observaciones,
DOC-001765,SIN-00504,Cedula asegurado,True,True,2024-12-15,False,Sin observaciones,
DOC-001766,SIN-00504,Denuncia policial,True,True,2024-12-18,False,Sin observaciones,
DOC-001767,SIN-00504,Factura taller,True,True,2024-12-19,False,Sin observaciones,
DOC-001768,SIN-00504,Informe perito,True,True,2024-12-14,False,Sin observaciones,
DOC-001769,SIN-00505,Denuncia policial,True,True,2025-03-10,False,Sin observaciones,
DOC-001770,SIN-00505,Informe perito,True,True,2025-03-11,False,Sin observaciones,
DOC-001771,SIN-00505,Cedula asegurado,True,True,2025-03-14,False,Sin observaciones,
DOC-001772,SIN-00505,Factura taller,True,True,2025-03-14,False,Sin observaciones,
DOC-001773,SIN-00505,Foto evidencia,True,True,2025-03-13,False,Sin observaciones,
DOC-001774,SIN-00506,Foto evidencia,True,True,2024-09-28,False,Sin observaciones,
DOC-001775,SIN-00506,Cedula asegurado,True,True,2024-10-02,False,Sin observaciones,
DOC-001776,SIN-00506,Informe perito,True,True,2024-09-29,False,Sin observaciones,
DOC-001777,SIN-00507,Informe perito,True,True,2025-04-27,False,Sin observaciones,
DOC-001778,SIN-00507,Cedula asegurado,True,True,2025-04-24,False,Sin observaciones,
DOC-001779,SIN-00507,Foto evidencia,True,True,2025-04-27,False,Sin observaciones,
DOC-001780,SIN-00508,Informe perito,True,True,2024-10-05,False,Sin observaciones,
DOC-001781,SIN-00508,Denuncia policial,True,True,2024-10-07,False,Sin observaciones,
DOC-001782,SIN-00508,Cedula asegurado,True,True,2024-10-05,False,Sin observaciones,
DOC-001783,SIN-00508,Foto evidencia,True,True,2024-10-04,False,Sin observaciones,
DOC-001784,SIN-00508,Factura taller,True,True,2024-10-08,False,Sin observaciones,
DOC-001785,SIN-00509,Factura taller,False,True,2025-04-22,False,Sin observaciones,
DOC-001786,SIN-00509,Cedula asegurado,False,False,2025-04-24,True,Fecha previa al evento detectada,
DOC-001792,SIN-00511,Denuncia policial,False,True,2024-11-28,False,Sin observaciones,
DOC-001793,SIN-00511,Informe perito,False,False,2024-11-27,True,Fecha previa al evento detectada,
DOC-001794,SIN-00511,Foto evidencia,False,True,2024-11-25,False,Sin observaciones,
DOC-001795,SIN-00511,Cedula asegurado,False,False,2024-11-26,True,Fecha previa al evento detectada,
DOC-001796,SIN-00512,Foto evidencia,True,True,2025-03-08,False,Sin observaciones,
DOC-001797,SIN-00512,Factura taller,True,True,2025-03-04,False,Sin observaciones,
DOC-001798,SIN-00512,Denuncia policial,True,True,2025-03-06,False,Sin observaciones,
DOC-001799,SIN-00512,Cedula asegurado,True,True,2025-03-06,False,Sin observaciones,
DOC-001800,SIN-00513,Denuncia policial,False,True,2025-01-29,False,Sin observaciones,
DOC-001801,SIN-00513,Foto evidencia,False,True,2025-01-28,False,Sin observaciones,
DOC-001802,SIN-00513,Informe perito,False,True,2025-01-28,False,Sin observaciones,
DOC-001803,SIN-00513,Factura taller,False,True,2025-01-28,False,Sin observaciones,
DOC-001804,SIN-00514,Cedula asegurado,False,True,2025-08-08,False,Sin observaciones,
DOC-001805,SIN-00514,Denuncia policial,False,True,2025-08-09,False,Sin observaciones,
DOC-001806,SIN-00514,Factura taller,False,True,2025-08-09,False,Sin observaciones,
DOC-001807,SIN-00514,Foto evidencia,False,False,2025-08-08,True,Fecha previa al evento detectada,
